,Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath
argDomanRatio,0.979361999692914,0.03601443629100535,0.0886476002967285,-0.09574174588915045,-0.035138157885775435,-0.14749114709853145,0.03601443629100535,0.8151533496663712,0.862137460248329,0.9345228083262861,-0.03073714049471627,0.936070765577402,-0.022126692214575777,0.9577601544177683,0.5666404387103754,-0.009086735488635688,0.5710757735105934,-0.0024247783411554254,0.69198677737571,0.9569594311119408,-0.04473288527121131,0.9603900016518091,0.9603900016518091,-0.08151635383694043,-0.17153071247962043,0.9922949495125667,0.36113520140055544,0.5681699154950003,1.0,-0.3165202283250996,0.9316703813833528,0.43262657919311354,-0.011908295514312304,-0.0019432036250201284,0.08456873911541202,,0.005450189773106592,0.9700257046740955,0.8200263760378593,-0.051450506886261044,-0.0277248975402587,-0.07754709011644491,0.8875942694707233,0.9353888495260061,0.9575268717029091,-0.03956171399929734,-0.03959174159401555,-0.07649302916745332,0.9671977352812616,0.9744688649409814,0.9669471639474799,-0.0037103463916298997,-0.08613765717000901,-0.02654224159273039,0.17307167958791805,0.006958460717896544,0.23079847872825052,-0.08947659063644924,-0.03924263098180601,-0.05490190446633684,0.2337541525108998,0.12277969204460706,-0.049172862853291366,-0.007696047521279958,0.04046855311752261,0.1290997457431056,0.32818915669946397,0.20434046277422863,0.03628026329636026,-0.029927962568805814,0.22943899382482463,0.2163011777385911,0.2396193391934486,-0.38822307381445104,0.013900573232976991,0.058550102792881066,-0.04468354604795039,0.060573160534758155,0.3083143420283263
domainUrlRatio,-0.25569455038107186,0.3553680107193029,-0.6371829088617424,0.42287731860825617,0.475757766097457,-0.12444214847482966,0.3553680107193029,-0.5541335043187798,-0.49910531341094616,-0.24705016870632532,0.13729514427508788,-0.25345508185704135,-0.04721218072712691,-0.2377652248324937,-0.24413224740408815,0.1022639784453766,-0.2553700810366146,-0.05571379776151124,-0.24755901954299753,-0.37579140632948654,0.6004320151307135,-0.42331143461135806,-0.42331143461135806,-0.0915020160081646,0.22542859938777826,-0.3091811316219268,-0.9776161165597766,-0.3926995227737111,-0.3165202283250996,1.0,-0.490587725317674,-0.10693764447327314,0.03648114022712314,0.0064412430002249174,0.10493004536519873,,-0.21341373745413506,-0.23632044661863608,-0.3603744231613827,0.11544446477175843,-0.18005155857140642,-0.12013247492697898,-0.3225951309381715,-0.29331138732341,-0.3347846827570974,0.5813413000641974,-0.21559265339726832,-0.16096962301924087,-0.3192599005118489,-0.24349701091013717,-0.36773808201655217,0.33296761592422164,-0.34658753327105846,-0.510874269660143,-0.2406336609607881,-0.039130259279048084,-0.28987882856302,-0.22878625681940856,0.2832185482361634,-0.41533905157609724,-0.29679490662803126,-0.2787124010440578,-0.03867395474543769,-0.11191552299600221,-0.0822338627567414,-0.16843149836343269,-0.31777011167945796,-0.35250500484120434,0.354253604290392,-0.19004022430223136,-0.3138889017760057,-0.3096594162414107,-0.3121298793606963,0.4194886550893224,-0.33579791106642454,-0.051511194995055395,0.07747359586363645,0.012093036084499674,-0.31320838190049705
pathDomainRatio,0.9199263168607804,-0.08381820812598532,0.22422437247536664,-0.20063003067001453,-0.17313968702422203,0.007174185348730622,-0.08381820812598532,0.868596257037925,0.8957448079264172,0.9081939552628218,-0.042151150817496034,0.9102579985777727,0.017946334819092864,0.9133286679002669,0.5750119339649645,-0.01888977462544926,0.580429733617898,0.031924925866459127,0.651430020903596,0.950231884579855,-0.2002178653730674,0.9660449224994715,0.9660449224994715,0.0025827922836596066,-0.1652454901210409,0.9141711070431728,0.5247756004548668,0.40435073817076983,0.9316703813833528,-0.490587725317674,1.0,0.245775422856169,-0.015715428911552618,-0.003491193120977757,-0.0017433997280172971,,0.06452100074990705,0.9200361864881479,0.8277982755952982,-0.06548586399750939,0.07510777149021632,0.02402983853702397,0.8466554361005053,0.8657474016783442,0.944328302874978,-0.19136825176529954,0.04838772153460352,-0.0006570445818249724,0.9383033567774616,0.9177415877228137,0.9536406723207833,-0.11627322094593316,0.008106355348604913,0.08028355409429334,0.05404294436929756,-0.004003160653349023,0.09989025673741822,0.030468287000571213,-0.09856955519655713,0.15679325405865405,0.10251731709832922,0.1734426059954552,-0.03384077756566374,0.03206172935426468,0.011446141543931773,0.07533145989847138,0.20374749868818243,0.12130738630487277,-0.08359962006619531,0.0462844610296624,0.11876364696070142,0.1222315797915806,0.11459135150995672,-0.4801789789366487,0.15453273028403586,0.015236957655553983,-0.1081648199737842,-0.042038832714138365,0.18201888838081343
argPathRatio,0.34379498548166915,0.19269813658956372,0.19095390271265616,0.02622721777101329,0.13135691040641,-0.38212990402006264,0.19269813658956372,0.33830868525515667,0.3203904266866831,0.23940042596551075,0.010493531467924802,0.23899047560329548,-0.07896498050309088,0.27601121153324376,0.18263435024820993,0.0047347301967584935,0.18333712516657788,-0.03578618402626093,0.31104119906645766,0.32914211998552295,0.16290454362646956,0.3158716154009368,0.3158716154009368,-0.22449299510211285,-0.3970321736364297,0.4609072515840895,0.17385495737165493,0.8858501824331768,0.43262657919311354,-0.10693764447327314,0.245775422856169,1.0,-0.027489121211233897,0.00955126546844586,0.20753882244635213,,-0.14183990334802202,0.29395327290420337,0.2655761070062725,0.030284459129391778,-0.16019245648141772,-0.21580532814646836,0.3609824759947486,0.4188574747365584,0.3064220483978571,0.1447466898214902,-0.18553212507532682,-0.1618890759149303,0.3496454836594652,0.3233101989682156,0.3423779359326874,0.06060414111752783,-0.07876279484234495,0.005096571777691788,0.6501977258849347,0.05394208159501178,0.7135285953457939,-0.3422737248218082,0.08145016080737862,-0.16038968853870855,0.7193087842034123,0.062393789537320256,0.0071522892575373795,-0.16223226505074576,-0.06481010235540133,0.13879520941634,0.7121419229125063,0.5690195104002761,0.19318367197958317,-0.20046154011848535,0.6551998083278137,0.6086872676199927,0.7167664874342805,-0.1136025585043187,-0.18979690340595684,-0.09392979446068762,-0.1347010436087111,0.08818568615994912,0.7210879173948732
executable,-0.008667637259706616,0.005058969686528393,-0.023195723517197658,0.013084829581857093,0.010986569686450183,-0.001511612768233952,0.005058969686528393,-0.016204136020100585,-0.012274681152533464,-0.00753614725608013,0.0024794232629004463,-0.007640759146573302,0.0017643429037690452,-0.0067205471775491875,-0.010985884938079024,-0.001077347701089303,-0.010952998933322909,0.0010481574693585309,-0.009076562080319931,-0.014191994151063586,0.011257297346162277,-0.013972090230875088,-0.013972090230875088,0.012143370738488661,0.026165602996067044,-0.012392656396215021,-0.02238314361462203,-0.027425401918470826,-0.011908295514312304,0.03648114022712314,-0.015715428911552618,-0.027489121211233897,1.0,-0.0007285929414516661,0.009549859131790614,,-0.0073118838786560125,-0.007336002194616353,-0.013836639904667616,-0.004455442547003984,0.009835658507713268,-0.002882059542477033,-0.014785328907556993,-0.01235561696139097,-0.011585373949869804,0.013385775759360013,0.0043144179336047,0.005194216534061814,-0.01252860496647868,-0.007899949111042684,-0.013514631375851797,0.005601066950754803,0.0054039740290158875,-0.01376254540879213,-0.021363899190478666,0.0003806018459882463,-0.023364589082301174,0.00183385599457709,-0.0034048057455606465,-0.013555863678287433,-0.023658865799301723,-0.01297731722875882,-0.006204330639642058,0.02058803001599658,-0.004721704302891982,-0.002504124809834428,-0.03261978570660896,-0.018925796957205674,0.005092008877644607,0.01046160052711527,-0.019664275934732175,-0.02133692313070511,-0.023999098775389503,0.023152703256392633,-0.007402026282206433,0.012486249749696645,0.01202030464954352,0.006303896729713396,-0.03309973835568461
isPortEighty,-0.003695470388791449,0.007688880431999187,-0.00925031325652174,-0.00100003068621012,-0.008171726411542074,-0.004828331491948813,0.007688880431999187,-0.012192423601816509,-0.012224446856340599,-0.0039525771929983244,0.007743862599446027,-0.004402086521439642,-0.0032066217468960643,-0.0035193664484185825,-0.006748819154821092,-0.0005641774772662196,-0.006737877882440179,-0.0020417614975861793,-0.004753146910292757,-0.005420453633236056,-0.004506110622382439,-0.005808076409156154,-0.005808076409156154,0.003018003153782387,0.006596198598761108,-0.0037380237750293628,-0.01431617117789681,-0.004243220071410853,-0.0019432036250201284,0.0064412430002249174,-0.003491193120977757,0.00955126546844586,-0.0007285929414516661,1.0,0.0026407150181220586,,-0.01413622787661846,-0.003439985966264583,0.008847830062546481,0.015560133392688734,0.004613958463568818,0.02702263607437992,-0.003318136655783446,-0.0014243709312897089,-0.00844732941233227,-0.010684571866172447,-0.004441137190907446,-0.01248076045524531,-0.004907330407209352,-0.0040839537990976305,-0.005152114817054377,-0.01597468723132332,-0.013237321164292399,-0.011494525470903683,-0.010407000476548594,-0.0037046914142703264,0.0019117483878259298,-0.000494398865848415,0.009255387623143584,-0.009917936453022656,0.0014649444712108385,0.0349828718259514,0.013653572843132374,-0.007234634024063706,0.00454190817653694,-0.013770086711320705,-0.008100200404881163,0.004464466874079738,0.007716715799424359,-0.004200068532672103,-0.00011687867259132185,0.00043067556007984133,0.0004187651141648124,0.011959894076287506,-0.0036328983899598408,-0.016972943393166788,-0.015656590971992335,-0.0008824369247369575,-0.009188274769470081
NumberofDotsinURL,0.062250638408696025,0.6411967733043239,0.19637380947033237,-0.15275548067043423,0.03567020167517509,0.00380531735705714,0.6411967733043239,0.08007837356381269,0.12103312916471629,0.07496936499646506,0.10690446311526533,0.07007797613932391,0.1951334961230361,0.05158406173139957,0.13550352166486052,0.0644214057389835,0.1302487048813115,0.19965882272783225,0.09751150781948117,0.12102760838306365,0.35760834998904184,0.0923653477055506,0.0923653477055506,0.23034084955307582,0.05874091901625273,0.1090340265529725,-0.03402253217422604,0.2142116511715425,0.08456873911541202,0.10493004536519873,-0.0017433997280172971,0.20753882244635213,0.009549859131790614,0.0026407150181220586,1.0,,-0.43015319757379655,0.05597771585408263,0.15004224421863108,0.1367780309145771,0.25223363953926214,-0.02362674530987476,0.09169366815158707,0.08158339296842874,0.08991808639199927,0.2807255160569603,0.44346392452035277,-0.08142682664629912,0.0001652866149876088,0.05257587219711705,0.008173801417418337,0.010060128969121566,0.03555319585134534,0.059199695313677594,0.14310345355791057,0.00565392896819134,0.12151464263811612,0.1385572387361762,0.03350806477449425,-0.005535737681498163,0.12015542790042646,0.1105304790268132,0.02376619169174187,-0.06607487808986952,0.025927530781949697,0.1381380108380342,0.2642294775431353,0.5117244193531124,0.6405006012871932,0.24097147877620753,0.24809273717125427,0.22843888469805748,0.22899120986748076,-0.09706808225123453,-0.3807777642875401,-0.00695627397565003,0.02302476546518483,0.2515386738668418,0.26596129464003576
ISIpAddressInDomainName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CharacterContinuityRate,0.011432771733911194,-0.7104866089227434,0.09970013395613421,0.3029914204920937,0.11246965645215445,-0.06496068164192706,-0.7104866089227434,0.014406822988195777,-0.0010455129097531148,0.0048670105072822194,-0.14212538347398102,0.011369547178103909,0.03654798067190668,0.025269660698104903,-0.025672292798105144,-0.0708053769189467,-0.01911938778323636,0.019220094515625175,0.020401399544442405,-0.005546091476072251,-0.3112417225542244,0.0194879114200497,0.0194879114200497,0.11946796124816461,0.04702781624256021,-0.01125852712684958,0.16561498820107004,-0.08503111281110355,0.005450189773106592,-0.21341373745413506,0.06452100074990705,-0.14183990334802202,-0.0073118838786560125,-0.01413622787661846,-0.43015319757379655,,1.0,0.02187613730274836,-0.01734344953888947,0.00494687996555412,0.03925812071017142,0.01919383392597948,-0.024657327511824326,0.009613158171274347,0.005604767089631498,-0.227423074203306,-0.004206943967160747,0.1343003186298984,0.009900555915157856,0.011939452611815287,0.02113933684483482,0.3704936549800635,-0.0060987290073220325,0.02144099917870648,-0.1104092879273653,0.003900743490170571,-0.08279125921271815,0.03065429234032948,-0.4421687779313609,0.20705756130884592,-0.07753838082478946,-0.02753927899865477,0.14103740634700668,-0.009188927804986488,-0.06761883895886266,-0.10088875049979396,-0.07982144091881284,-0.2177820674589356,-0.7106838580612767,-0.018892737567484764,-0.08221781973412426,-0.06649001990731063,-0.06449455240804422,-0.0512563084890753,0.3359850293658326,-0.03393053881467511,-0.05206852008604829,-0.09959408321138115,-0.08916252053961368
LongestVariableValue,0.9961040203042815,0.03680886297993098,-0.02773556118553139,-0.061017364123931994,-0.0029224451645936214,-0.10547069230488353,0.03680886297993098,0.7664636314775618,0.829861024960437,0.9631030922265404,-0.027947792422528348,0.9645137359534207,-0.009155602132407245,0.9833320339544039,0.5609148988717527,-0.0028091865931207166,0.56471879492252,0.003094818254404872,0.6763309043385102,0.9509247130296543,-0.015446150661938595,0.9520471356819006,0.9520471356819006,-0.046499117331427184,-0.10727703378591912,0.9664210178159921,0.2753068849604185,0.4093350073430496,0.9700257046740955,-0.23632044661863608,0.9200361864881479,0.29395327290420337,-0.007336002194616353,-0.003439985966264583,0.05597771585408263,,0.02187613730274836,1.0,0.8159939434942634,-0.04520652314765507,-0.017348990706361436,-0.05686376587801144,0.8749164071515918,0.9344400940840617,0.9624073550457929,-0.008573673901926237,-0.04823475884974657,-0.06777768670107093,0.9691470800875424,0.9950471443649758,0.9641955693732968,0.03125312711800316,-0.12934717272083085,-0.08594220840742915,0.03513016447293784,-0.02473089005292793,0.05320425057187335,-0.0673762527081824,-0.033967002765326604,-0.06444527706994545,0.04966656045025346,0.10804201494268152,-0.050846338619832426,-0.0037743647338055616,0.03500911090757372,0.0913316212483427,0.21170529821886944,0.03385462374656437,0.036997829731504756,-0.03368301942938783,0.05717477440080647,0.0517240105850607,0.05214342896871556,-0.34700267159702186,0.015072042819931082,0.050497325471901305,-0.04038473776668662,0.03811366122863044,0.18688579219560295
URL_DigitCount,0.8130930616346141,0.0902327475446849,0.13108012156925278,-0.08806793065200767,-0.016471839082358053,0.13479190992528994,0.0902327475446849,0.6769499955373891,0.7885249575059096,0.8950366263984,0.03847880496011875,0.8932870175509366,0.0949332049061245,0.8519235609608574,0.8053860190195467,0.04227519002543007,0.806456140046997,0.1152648066496117,0.7790426222559135,0.8690947592013537,0.016246222823887383,0.8675559680610624,0.8675559680610624,0.0071408977861886005,-0.15639670768062847,0.8244500000163978,0.4179344907239425,0.40039834382968487,0.8200263760378593,-0.3603744231613827,0.8277982755952982,0.2655761070062725,-0.013836639904667616,0.008847830062546481,0.15004224421863108,,-0.01734344953888947,0.8159939434942634,1.0,0.045117768121230827,0.27582623696041597,0.16210734735730697,0.9236381137007291,0.8456445788042449,0.8105678684196627,-0.0034210729805240433,0.11727140012945755,-0.06162770349813922,0.7858180195715528,0.794385274246732,0.833173472797007,-0.006640841261804568,-0.06263912484771525,-0.010213320365426578,0.037641625191835865,-0.0012133002014210687,0.07617913710038571,0.11294966064229547,-0.02581870277131052,-0.023041128115639582,0.07150057959482811,0.585269591519245,0.021639927264034863,0.059353488218383536,0.21238177039108866,0.18898269255129946,0.2662092267484869,0.18947435067427146,0.09071103413825572,0.13916103092898396,0.10198762004528535,0.09653336348402833,0.08794520559982262,-0.3303397055756684,-0.006786988804133128,0.012525068472247452,-0.102474752722103,0.0001451317082450801,0.20928316764287694
host_DigitCount,-0.049091521952976384,0.1895120755051831,-0.055936973613066085,-0.015314776441997795,-0.008681859783994854,-0.009874474854835436,0.1895120755051831,-0.10869860499576295,-0.09908204662052769,-0.01815764131999225,0.6152896661057389,-0.04628196836143391,0.026390149909157362,-0.049537190750430386,-0.00924436914383913,0.436147340784114,-0.05066459817442316,-0.0006427413661767795,-0.06058423592125376,-0.051606961970809544,0.22928971023625563,-0.07009740571730225,-0.07009740571730225,0.050518003100747146,-0.03697745702266123,-0.057735511901679866,-0.10236423346629157,-0.02901622425871075,-0.051450506886261044,0.11544446477175843,-0.06548586399750939,0.030284459129391778,-0.004455442547003984,0.015560133392688734,0.1367780309145771,,0.00494687996555412,-0.04520652314765507,0.045117768121230827,1.0,0.01754056282354075,0.030157451213117734,-0.06437941948555853,-0.05022519024639421,-0.07109194463191738,-0.022170470786085906,-0.004479724615695991,-0.02744731031977256,-0.06357808924930919,-0.04624657853643194,-0.06870976677491969,-0.29504763611053003,-0.04980142094145173,-0.061641044692543875,-0.012755359578267695,0.02294389943336595,-0.00207831328923833,0.030657340388881557,0.026241251102007382,-0.08107054886647613,-0.005216482140695394,0.22093870192249268,0.8305533921099099,-0.0363055584233404,-0.05621211808767863,-0.050141364637835584,0.07119415572286894,0.028569936742400413,0.1900336800081841,-0.00920593377981197,-0.020275914720163945,-0.040324626541910345,-0.008824725810950323,0.14249376264490424,-0.09872934185225396,-0.06763271840450574,-0.036713201122190425,-0.00827778708495817,0.07795006279085476
Directory_DigitCount,-0.028941493785085832,-0.05197830320745616,0.21275460213603037,-0.02497855800171539,-0.047120187462493975,0.2487114523100284,-0.05197830320745616,0.032885139595424155,0.08039445754496312,0.06859171092991581,-0.005202979273203085,0.06863850545083344,0.24897621778732199,-0.007287996120145699,0.2644487075208245,-0.005174815129047046,0.2666072422780045,0.2722267741855522,0.053583521127610334,0.06131736291665551,-0.05513272447294293,0.065701304459283,0.065701304459283,0.22569669598297637,0.11734006549876864,-0.03374046230613429,0.1932473114959214,-0.1174186869758202,-0.0277248975402587,-0.18005155857140642,0.07510777149021632,-0.16019245648141772,0.009835658507713268,0.004613958463568818,0.25223363953926214,,0.03925812071017142,-0.017348990706361436,0.27582623696041597,0.01754056282354075,1.0,0.15365555502358075,-0.012835750098600312,-0.03734157226768292,0.0031555447078307473,-0.05696493110913078,0.46267345030422075,-0.07095889563855175,-0.06581107637817549,-0.031536535497875585,-0.03321798096340119,-0.03219288440100257,0.0728814436315154,0.0977811625554764,-0.10741494359895207,0.04600864589041135,-0.15401731642401503,0.4333333469244766,-0.040311759543183875,0.14494661773915568,-0.15107348091202008,0.4335477681989771,0.03183661097854267,0.19965164592823786,0.07794635101129267,-0.03914190377888327,-0.09120673980353784,0.10546113338562285,-0.05183653928889451,0.34664488740752736,-0.08550099679130374,-0.07560418690674295,-0.06727763414213005,-0.11248513941568652,0.0669290343891802,-0.060180381243881365,-0.045211464550259636,-0.03790436311008208,-0.10047996366106712
File_name_DigitCount,-0.06519077439186413,-0.044784505756283455,0.06685686280221023,-0.11918231047228314,-0.14676379810377954,0.17629532168560724,-0.044784505756283455,-0.072384589685859,-0.057316031305546765,-0.008902331126909732,0.010815440490491657,-0.009786952026809445,0.4257106609055563,-0.052927231211028346,0.04121349289386371,-0.011735558448521938,0.04258635035845803,0.3962778706231621,-0.06914831956993443,-0.019852736927465395,-0.12046356874293175,-0.010316255505794781,-0.010316255505794781,0.3959772600538269,0.21924982559008555,-0.08480936412418492,0.10432518861711479,-0.18820226789537414,-0.07754709011644491,-0.12013247492697898,0.02402983853702397,-0.21580532814646836,-0.002882059542477033,0.02702263607437992,-0.02362674530987476,,0.01919383392597948,-0.05686376587801144,0.16210734735730697,0.030157451213117734,0.15365555502358075,1.0,-0.08650383439514849,-0.07781280769651314,-0.06167700408094873,-0.13288948885608626,0.035714954189337095,0.21206152928227895,-0.07119919265106349,-0.062705833926868,-0.030757229797944385,-0.12555181953087455,-0.05392960455615449,-0.008348587629358013,-0.1544860264289039,0.021343514123290743,-0.114015998034713,0.12092402405390976,-0.06901674086872159,0.14045291689846223,-0.1156016907715146,0.3972800879922426,0.052383159399155735,0.05692539170866132,0.08328406050986505,-0.17487349612579037,-0.18962774961032142,-0.07581360753525353,-0.04459076422079069,0.0455309848302636,-0.11658290084898225,-0.12001336592367438,-0.11344831969040131,0.022371184824617505,0.07381235860507039,-0.11142258326263377,-0.13358358816442722,-0.004467872437395059,-0.200403834312226
Extension_DigitCount,0.8771258915934206,0.09887693022067076,0.08497406412651039,-0.07166825799313076,0.01782076552375522,-0.009032930432529607,0.09887693022067076,0.7273962207788623,0.8268327220141377,0.9156581689946101,-0.030176403099000593,0.9171862126180959,-0.06291771347635698,0.9098262144477205,0.7531395244930974,0.0006419201357436391,0.7578284268988069,-0.04078799112492857,0.8226571115587333,0.8999567371513802,0.023795339296092382,0.8978725904457903,0.8978725904457903,-0.14018414788923864,-0.22642692021403377,0.8962075223746271,0.37939979061175677,0.49633313739002033,0.8875942694707233,-0.3225951309381715,0.8466554361005053,0.3609824759947486,-0.014785328907556993,-0.003318136655783446,0.09169366815158707,,-0.024657327511824326,0.8749164071515918,0.9236381137007291,-0.06437941948555853,-0.012835750098600312,-0.08650383439514849,1.0,0.917089596174372,0.8663170270978464,0.03159821116789057,0.011100031578144725,-0.07254545378550638,0.8642409545288392,0.8573441581600136,0.8883901384783958,0.056720222432149914,-0.051581075199992804,-0.01084898094503849,0.1032669642912144,-0.02089383733639162,0.14838248038917168,-0.0009556642569809221,-0.02402538350533111,-0.08546740757784527,0.14381045122147335,0.3694442979185438,-0.07747764712848895,0.009384047775296406,0.18872106525044677,0.2549676292175101,0.341915382270542,0.19931534222052158,0.09928760700939931,0.06988432139020385,0.16297978971160795,0.15791119277763202,0.13893121430019967,-0.34477848413211165,-0.027335071183458525,0.07283170449856625,-0.05041801698656379,0.03542141786511661,0.2868875689352123
Query_DigitCount,0.941048560150934,0.0621965335949515,0.05016002127041096,-0.07682203116649153,0.0016021737387556677,-0.14112555404820962,0.0621965335949515,0.7295482439366772,0.7993313492882642,0.9142286541534778,-0.024679723424868995,0.9155034421651164,-0.032792250288377574,0.9370593944641921,0.6396049636584796,0.0017391010772367082,0.6434737937371469,-0.01503985865730916,0.7811070725007596,0.9049540426441346,-0.011757182809689732,0.9057518227752355,0.9057518227752355,-0.09262016687410395,-0.1864362263910407,0.9355470452711694,0.3409772272743377,0.5442029652530604,0.9353888495260061,-0.29331138732341,0.8657474016783442,0.4188574747365584,-0.01235561696139097,-0.0014243709312897089,0.08158339296842874,,0.009613158171274347,0.9344400940840617,0.8456445788042449,-0.05022519024639421,-0.03734157226768292,-0.07781280769651314,0.917089596174372,1.0,0.8922924214148064,-0.006243096374868122,-0.07342991874626273,-0.06418167442818437,0.9057872456408781,0.9166171784978049,0.9171185283061026,0.037806674928944094,-0.1050110114890491,-0.04933462405382116,0.11136102767785283,-0.0041329634324961725,0.21587189026337622,-0.10252326919493644,-0.038179276990781955,-0.07815440647531459,0.21018656587735188,0.22873277684335422,-0.05891845057310042,-0.010491277827182066,0.08063681317045619,0.18822095859176666,0.3856187588173857,0.16918780223361518,0.062496994463686464,-0.06768349621701078,0.2048465752896496,0.1887263969702772,0.19145123707151773,-0.32651935634199714,-0.0021870960913170146,0.05977821601689154,-0.04476457049937808,0.07330996738478443,0.32774119487363224
URL_Letter_Count,0.9673391024778591,0.05913625599256091,0.15275206601893884,-0.018846059440277306,0.051853594973737704,-0.0336203813975842,0.05913625599256091,0.8882645658297205,0.9206434545075944,0.9390544676931568,-0.017242215701508603,0.9400075136517817,-0.012806952847595239,0.949378234164611,0.5611042602917666,0.006455198920971625,0.5640307648051412,-0.0006261105669446297,0.6571630035435514,0.9921125569534732,0.03821098841820078,0.988851754552833,0.988851754552833,-0.03531855678381271,-0.16424884079141594,0.9636226221577309,0.40072465924797923,0.44479045435316594,0.9575268717029091,-0.3347846827570974,0.944328302874978,0.3064220483978571,-0.011585373949869804,-0.00844732941233227,0.08991808639199927,,0.005604767089631498,0.9624073550457929,0.8105678684196627,-0.07109194463191738,0.0031555447078307473,-0.06167700408094873,0.8663170270978464,0.8922924214148064,1.0,0.05403011160076119,0.05234326988300671,-0.01090110599917635,0.9712339894678398,0.9682075016063358,0.9801904974747222,0.08102805050664644,-0.0042640530488150434,0.04843796216465124,0.10808117389181693,-0.03312092004364543,0.12583915295039558,-0.00021453907898992558,-0.011561274874510192,0.060734350654073566,0.125147875861744,0.07030571668323637,-0.09541254677733793,-0.007375418530392916,0.006794900181469957,0.08435875653390852,0.20759792575779001,0.16181640169211925,0.059419690166163205,0.041424073659334,0.1384573859954608,0.13860430068278337,0.13361892219391172,-0.5191211089605724,-0.013317641684029024,0.03490927740338896,-0.07374429345523285,-0.004229770722317573,0.19284028294396946
host_letter_count,0.0006199672690500966,0.4771799748716505,-0.14479742105028662,0.6873393099565607,0.8290207015805312,-0.000363558224530376,0.4771799748716505,-0.04455657582192994,-0.010071257717330032,0.015113237458835981,0.23633145963523416,0.004374526154008,-0.05278902434006906,-0.007013904017976717,0.06915283554148666,0.2092187471311211,0.04974774792810965,-0.031013343645023693,0.021287050847772854,0.04600353996893965,0.9617373557080102,-0.030938318030719218,-0.030938318030719218,-0.09666792040220003,-0.06507120038660094,0.012268767198923225,-0.43836816186032457,0.01609000815944631,-0.03956171399929734,0.5813413000641974,-0.19136825176529954,0.1447466898214902,0.013385775759360013,-0.010684571866172447,0.2807255160569603,,-0.227423074203306,-0.008573673901926237,-0.0034210729805240433,-0.022170470786085906,-0.05696493110913078,-0.13288948885608626,0.03159821116789057,-0.006243096374868122,0.05403011160076119,1.0,0.010855453863216616,-0.07464774901331406,-0.028524066780033604,-0.0007269983490823267,-0.02831911217578661,0.6756033494296196,-0.08183364017682147,-0.15282616542034078,0.07793619140901814,-0.0668022275612183,0.035820018332897476,-0.06446135170627396,0.39574596919707333,-0.17143884042550853,0.028851252806259945,-0.11172979449977842,-0.3063249240299027,-0.07906590541195918,0.013893869804934476,-0.00478311492812405,-0.06174105138203493,0.09870336116304454,0.47655622569712863,0.004482873497697154,0.013018737585443169,0.023425972848126926,0.02809958044698848,-0.17038275067692155,-0.48522265316699204,-0.030713201773347038,-0.008211009033862786,-0.05488925096389233,-0.06257326948682974
